text,word_count,char_count,average_word_length,stopword_count,stopword_rate,language
schön formuliert man liest die angst aus der berschrift,9,55,5.222222222222222,4,0.4444444444444444,de
lasst die kommentare glühen,4,27,6.0,1,0.25,de
bundestrainer flick demonstriert nach auslosung gelassenheit,6,60,9.166666666666666,1,0.16666666666666666,de
ich liebe aber so viel steht schon fest schau ich nicht fällt mir auch recht leicht die infantinos haben es mir schrittweise abgewöhnt mit ihrer gier die letzte wm hab ich auch schon ausgelassen,34,194,4.735294117647059,18,0.5294117647058824,de
bundestrainer spricht von spannender gruppe japanspiel beeinflusst vorbereitung,8,79,9.0,1,0.125,de
welcher deutsche nationalspieler wird wohl auf die verzichten ich würde falls überhaupt jemand diesen schritt wagt auf manuel neuer tippen,20,138,5.95,8,0.4,de
bundestrainer flick demonstriert nach menschrechtsverletzungen gelassenheit,6,75,11.666666666666666,1,0.16666666666666666,de
der alternative wmsong geht gut ins ohr,7,39,4.714285714285714,2,0.2857142857142857,de
menschenrechtsgruppen fordern inzwischen sanktionen trotzdem wird iran an der in teilnehmen in einer politisch aufgeladenen gruppe b treffen sie auf england die usa und entweder wales schottland oder die ukraine,30,211,6.066666666666666,12,0.4,de
michael zur deutschen gruppe spanien ist ein favorit weiterkommen pflicht,10,73,6.4,3,0.3,de
naja bei der wmgruppe für deutschland ist ja wieder alles drinvom gruppenersten bis zum gruppenletzten dennoch ist die gesamte veranstaltung falsch und ich hadere noch mit mir ob ich die echt boykottieren sollte oder ob ich nicht dennoch lust habe mir das anzusehen,43,265,5.186046511627907,26,0.6046511627906976,de
das sagen flick und co zur auslosung,7,36,4.285714285714286,3,0.42857142857142855,de
was sind das für bescheuerte anstoßzeiten katastrophe,7,53,6.714285714285714,4,0.5714285714285714,de
warum berichtet die über die auslosung der im november dann auch über die blutigen spiele nutzt die chance und setzt ein zeichen für die menschlichkeit die nationalmannschaften haben es nicht geschafft,31,201,5.516129032258065,18,0.5806451612903226,de
wieso ist denn schon wieder wm joachim löw ist doch gerade erst zurückgetreten weil ers bei der letzten verkackt hat,20,116,4.85,9,0.45,de
es wird mir nicht leicht fallen aber ich sagte es bereits und sage es auch jetzt ich werde ganz sicher kein spiel der fußball anschauen schaue auch aktuell die quali nicht,31,171,4.548387096774194,18,0.5806451612903226,de
alle vorrundengruppen im berblick,4,33,7.5,2,0.5,de
wm2022 ist nr6 trending hashtag in de in letzten 2 stunden,11,58,4.363636363636363,3,0.2727272727272727,de
angriffe wega regenbogenfahna laud offiziellem möglich,6,54,8.166666666666666,0,0.0,de
1 spiel fb wm 2611 gg japan mir egal ich bin bei dieser wm nicht dabei all das unerträgliche geschwätz fb wm helfe menschenrechten in quatar ist unerträglich sowohl von fifa als auch medien,34,189,4.588235294117647,12,0.35294117647058826,de
das ist die deutsche gruppe,5,27,4.6,3,0.6,de
kuriose wmauslosung profis milos und sehen zwei gruppengegner von 2018 wieder,11,77,6.090909090909091,3,0.2727272727272727,de
ach isses schön ich verstehe wie immer nur spanisch since20220401135145utc,10,74,6.5,3,0.3,de
wm 2018 fliegt ua wegen korea raus wm 2022 deutschland fliegt ua wegen raus,14,75,4.428571428571429,0,0.0,de
die deutsche fußballnationalmannschaft spielt bei der in in der vorrundengruppe e gegen japan und spanien zudem geht es gegen den sieger des qualifikationsplayoffspiels zwischen neuseeland und costa rica wie die auslosung in doha ergab,34,235,5.9411764705882355,17,0.5,de
deutschland gegen spanien japan sowie playoffgewinner topthemen,7,63,8.142857142857142,1,0.14285714285714285,de
nicht mal in ruhe kann man diesen mist boykottieren berall wird man zugeschien mit den infos alle moralapostel und kritiker mit großer klappe steigen jetzt doch mit auf den qatarzug ein und unterstützen vorbildlich bestechen hat sich gut gelohnt qatar congrats,41,260,5.365853658536586,21,0.5121951219512195,de
sowas passiert uns nicht zweimal manuel reagiert mit ansage auf spanienlos bei der,13,82,5.384615384615385,6,0.46153846153846156,de
ein fliegendes weißes gewand mit dem namen laeeb ist das offizielle maskottchen für die in süß so sahen die gespenster aus die wir im kindergarten aus taschentüchern gebastelt hatten,29,182,5.310344827586207,16,0.5517241379310345,de
wmvorrunde ausgelost diese gruppe müssen wir packen,7,51,6.428571428571429,2,0.2857142857142857,de
gegen welchen gruppendritten spielen wir dann als vierter in unserer gruppe,11,75,5.909090909090909,6,0.5454545454545454,de
infantino preist katarwm an beste aller zeiten,7,46,5.714285714285714,2,0.2857142857142857,de
schweres los für deutschland,4,28,6.25,1,0.25,de
deutschland favorit klasse experte den ihr da habt,8,50,5.375,3,0.375,de
findet für mich persönlich nicht statt,6,38,5.5,3,0.5,de
je einfacher die gegner desto schwieriger für uns,8,49,5.25,3,0.375,de
laut infantino wird es die beste wm aller zeiten naja zumindest wird es die beste fußballwm in diesem jahr,19,106,4.631578947368421,9,0.47368421052631576,de
aktualisiert fußballwm 2022 belgien trifft auf kroatien marokko und kanada im achtelfinale gegen deutschland,14,108,6.785714285714286,4,0.2857142857142857,de
der kapitän landet mit japan in der deutschen gruppe zum blog,11,61,4.636363636363637,5,0.45454545454545453,de
deutschland gegen spanien japan sowie playoffgewinner,6,53,8.0,1,0.16666666666666666,de
wir und spanien werden uns streiten um den 1platz der heute mächtig zu en aufgelegt,15,83,4.6,8,0.5333333333333333,de
vorrunde mit genau einem klassiker spaniendeutschland,6,53,8.0,2,0.3333333333333333,de
eil deutschland bei fußballwm gegen japan spanien und einen playoffsieger,10,73,6.4,4,0.4,de
wm in katar auch sportlich total fragwürdig elf deutsche profifußballer gegen drei jugendliche hobbydetektive wie soll das fair sein,19,132,6.0,7,0.3684210526315789,de
die lose sind gezogen für das geht es beim in katar in der vorrunde in gruppe e gegen spanien japan und neuseeland oder costa rica wir freuen uns auf spannende spiele und drücken die daumen,35,189,4.428571428571429,17,0.4857142857142857,de
gruppe h wer kommt weiter,5,25,4.2,1,0.2,de
1punkt ist möglich,3,18,5.333333333333333,1,0.3333333333333333,de
gruppe g wer kommt weiter,5,25,4.2,1,0.2,de
gruppe f wer kommt weiter,5,25,4.2,1,0.2,de
marschiert souverän durch die gruppe nur spanien bleibt ein kleiner brocken,11,75,5.909090909090909,4,0.36363636363636365,de
gruppe d wer kommt weiter,5,25,4.2,1,0.2,de
gruppe b wer kommt weiter,5,25,4.2,1,0.2,de
deutsche gruppe fix machbar was sagt ihr,7,40,4.857142857142857,2,0.2857142857142857,de
die deutsche fußballnationalmannschaft spielt bei der in in der gruppe e gegen spanien japan und costa rica oder neuseeland das ergab der in doha costa rica und neuseeland spielen am 136 noch gegeneinander,33,205,5.242424242424242,15,0.45454545454545453,de
wir treffen bei der also auf spanien japan sowie die rocky beach alltars justus jonas peter shaw und bob andrews,20,112,4.65,7,0.35,de
der boykott der läuft ja auf hochtouren bekomme hier gar nichts mit alles also wie immer,16,88,4.5625,9,0.5625,de
schnell umschalten bevor ich mir steinschweigers gesülze anhören muss,9,69,6.777777777777778,3,0.3333333333333333,de
die gruppengegner für die deutsche fußballnationalmannschaft bei der wm 2022 in wurden ausgelost,13,96,6.461538461538462,6,0.46153846153846156,de
angriffe wegen regenbogenfahnen laut offiziellem möglich,6,56,8.5,0,0.0,de
ist es eigentlich gesetz dass ständig irgendwo auf trifft,9,57,5.444444444444445,4,0.4444444444444444,de
eben wurden die gruppen für die fußballwm in katar ausgelost was meint ihr zur dfbgruppe schnell nach hause oder titelsause,20,123,5.2,9,0.45,de
ich weiß dass wir jeden schlagen können aber auch dass wir mittlerweile gegen fast jeden verlieren können spanien wird ein brocken auch japan ist unangenehm costa rica wäre ebenfalls alles andere als laufkundschaft neuseeland hingegen wäre dankbar,37,247,5.702702702702703,19,0.5135135135135135,de
diese ganze hat keinen tieferen sinn sie ging an ein land das am meisten dafür geboten hat nur um es in der weihnachtzeit abhalten zu lassen,26,140,4.423076923076923,15,0.5769230769230769,de
und die gruppen sind komplett sollte ein machbares los für deutschland sein und natürlich ein hammer spiel,17,106,5.294117647058823,9,0.5294117647058824,de
das sind die gruppen bei der wm 2022 in katar,10,45,3.6,6,0.6,de
das sind die gruppen für die winterwm gegen und oder,10,52,4.3,8,0.8,de
deutsche gruppe e wer kommt weiter,6,34,4.833333333333333,1,0.16666666666666666,de
die 8 gruppen im berblick,5,25,4.2,2,0.4,de
brasilien serbien schweiz in einer gruppe gab es 2018 doch auch schon zufall,13,76,4.923076923076923,5,0.38461538461538464,de
und ich 2018 so ja durchaus machbarseit diesen tagen sag ich dazu lieber nix mehr,15,81,4.466666666666667,6,0.4,de
gruppe b entweder duell zwischen england und wales schottland oder ukraine,11,74,5.818181818181818,3,0.2727272727272727,de
auslosung der gruppen deutschland trifft auf spanien katar und ecuador eröffnen turnier,12,87,6.333333333333333,3,0.25,de
die auslosung ist vorüber eröffnungsspiel katar gegen ecuador team unter anderem gegen spanien,13,94,6.3076923076923075,6,0.46153846153846156,de
italien nicht dabei dann interessiert es mich ohnehin nicht,9,59,5.666666666666667,5,0.5555555555555556,de
unsere gruppe vervollständigen entweder neuseeland oder costa rica die ja auch im eröffnungsspiel 2006 dabei waren,16,114,6.1875,6,0.375,de
katar equadorein eröffnungsspiel im stile von grönland gegen kuffnokistan,9,73,7.222222222222222,3,0.3333333333333333,de
spanien japan und costa rica bzw neuseeland alsohätte schlimmer kommen können aber man weiß ja nie,16,98,5.1875,4,0.25,de
ob ecuador wohl bestechlich ist,5,31,5.4,2,0.4,de
gruppe c wer kommt weiter,5,25,4.2,1,0.2,de
das der wm 2022 wir drücken die daumen,8,38,3.875,4,0.5,de
katar vs ecuador der alte wmklassiker wer kennt ihn nicht,10,57,4.8,3,0.3,de
what das eröffnungsspiel um 11uhr was für eine bekloppte anstoßzeit ein glück schaue ich diese wm nicht,17,103,5.117647058823529,9,0.5294117647058824,de
der weltmeister von 1990 lothar matthäus zieht deutschland in gruppe e die gruppenauslosung der jetzt live bei auf alle 64 spiele der fifa wm 2022 live nur bei,28,159,4.714285714285714,12,0.42857142857142855,de
gruppe a wer kommt weiter,5,25,4.2,1,0.2,de
jayjay okocha zieht das eröffnungsspiel katar gegen ecuador,8,59,6.5,2,0.25,de
infantinos lächeln ist breiter als der letzte scheck den er bekommen hat,12,72,5.083333333333333,6,0.5,de
voldemort als fifa präsident auch nicht schlimmer als infantino,9,63,6.111111111111111,4,0.4444444444444444,de
okleichter als 2018 wirds definitiv nicht,6,41,6.0,2,0.3333333333333333,de
das erste deutsche spiel wird gegen japan stattfinden wir treffen also nicht auf südkorea gegen die wir 2018 unser letztes spiel machten,22,136,5.2272727272727275,11,0.5,de
deutschland gegen spanien ich kotze nicht die scheiß spanier,9,60,5.777777777777778,4,0.4444444444444444,de
jaaaaaaaaa ich liebe die japanische mannschaftwie cool jetzt noch kanada,10,72,6.3,4,0.4,de
wen juckt wm wenn du union hast,7,31,3.5714285714285716,2,0.2857142857142857,de
brasilien schweiz und serbien genau wie bei der letzten wm alle zusammen in einer gruppe wild und costa rica könnte sogar noch dazu kommen,24,138,4.791666666666667,11,0.4583333333333333,de
uiui schon mal keine leichte gruppe für und sein team aber zum glück nicht in einer gruppe mit deutschland,19,106,4.631578947368421,10,0.5263157894736842,de
katar bestreitet sein eröffnungsspiel gegen ein team aus dem schwächsten topf 4 außerdem messi gegen lewandowski in gruppe c,19,124,5.578947368421052,7,0.3684210526315789,de
die arabische höflichkeit machte es möglich dass die teams aus topf 1 alle auch auf position 1 gesetzt wurden ansonsten wäre auf position 4 gelandet,25,148,4.96,9,0.36,de
weiter gehts mit topf 3 wer gesellt sich zu den deutschen und den spaniern,14,74,4.357142857142857,7,0.5,de
wieso bedient der eine dude da zwei pötte,8,41,4.25,3,0.375,de
deutschland trifft in der gruppenphase der auf spanien,8,54,5.875,4,0.5,de
deutschland spielt gegen spanien das letzte spiel ging 06 aus,10,61,5.2,3,0.3,de
och nö nicht spanien ich hasse dieses team so sehr,10,50,4.1,5,0.5,de
ich habe seit 2006 große sympathien für die mexikaner dass man jetzt aber schon wieder bei einer wm auf argentinien trifft ist doch sch,24,135,4.666666666666667,14,0.5833333333333334,de
lothar wieder mal sensationell abgeliefert ger vs esp warte noch auf die varauswertung,13,86,5.6923076923076925,4,0.3076923076923077,de
war ein held meiner kindheit und spielt nun die losfee für die auslosung der wm in katar zudem gibt es immer noch keinen boykott der einzelnen verbände viel trauriger kann mich dieser sport nicht mehr machen,36,207,4.777777777777778,20,0.5555555555555556,de
die gruppenköpfe stehen fest jetzt kommt topf 2 mit loddar zieht,11,64,4.909090909090909,3,0.2727272727272727,de
cafu hat aber mächtig spaß,5,26,4.4,2,0.4,de
cafu ist schon mal weltmeister im grinsen,7,41,5.0,2,0.2857142857142857,de
warum müssen diese roten kugeln gezogen werden sagt doch einfach dass spanien england amp co die gruppenköpfe sind oder hat das einen tieferen sinn,24,147,5.166666666666667,10,0.4166666666666667,de
hätte man nicht einfach die rote kugel weglassen können nachhaltigkeit und so,12,77,5.5,6,0.5,de
die roten kugeln sind absolut überflüssig,6,41,6.0,2,0.3333333333333333,de
sieht wie die katarische version von wer weiß denn sowas aus,11,60,4.545454545454546,5,0.45454545454545453,de
das team dass das auftaktspiel gegen katar spielt wird wahrscheinlich einen netten finanziellen ausgleich für ein knappes ergebnis bekommen,19,139,6.368421052631579,8,0.42105263157894735,de
gut wenn man einen masterabschluss in mathematik hat um dieses prozedere zu verstehen,13,85,5.615384615384615,8,0.6153846153846154,de
zufällig den fernseher eingeschaltet und zack wieder ausgemacht,8,63,7.0,3,0.375,de
im wahrsten sinne des wortes kommt zu potte,8,43,4.5,3,0.375,de
die frage der fragen ist da es ja um den sport und die begeisterung des landes geht wann dürfen afghanistan amp syrien offiziell die gemeinsame wm bekanntgeben arabien ist jetzt anscheinend ja kein no go mehr,36,208,4.805555555555555,14,0.3888888888888889,de
für die auslosung einfach schon ein ganzes team auf der bühne komme jetzt schon durcheinander 20 töpfe 10 leute ufffff,20,118,4.95,6,0.3,de
hört off zu labern zieht lose,6,29,4.0,1,0.16666666666666666,de
die erste kugel wird dann 2135 uhr mez gezogen,9,46,4.222222222222222,3,0.3333333333333333,de
wie ich auf die auslosung warte,6,31,4.333333333333333,4,0.6666666666666666,de
für ist klar außenverteidiger sind die unterschiedsspieler in einer mannschaft die gruppenauslosung der jetzt live bei auf alle 64 spiele der fifa wm 2022 live nur bei,27,167,5.222222222222222,15,0.5555555555555556,de
sind wir schon ausgeschieden,4,28,6.25,2,0.5,de
um ehrlich zu sein bringe ich vor allem drei dinge mit fußball im arabischen raum in verbindung 1 den scheich aus kuwait bei der wm 1982 2 das 80 gegen saudiarabien bei der wm 2002 3 muschmunken muschmunken kennen wohl nur fckfans,42,230,4.5,18,0.42857142857142855,de
es dürfen frauen auf die bühne immerhin,7,39,4.714285714285714,3,0.42857142857142855,de
das wird in toten bauarbeitern bezahlt,6,38,5.5,3,0.5,de
ich hoffe einfach nur dass katar in der gruppenphase von jeder noch so schlechten fussballnation sportlich aufs maul bekommt und früh die segel streicht,24,152,5.375,11,0.4583333333333333,de
freu mich schonauf public viewing auf dem weihnachtsmarkt mit glühwein und gebrannten mandeln,13,93,6.230769230769231,5,0.38461538461538464,de
läuft wie man bei sehen kann ich habe boykottiert und werde das trauerspiel hier auch noch überleben,17,100,4.9411764705882355,12,0.7058823529411765,de
präsident diese wird die beste aller zeiten man dachte nach blatter kann es nur besser werden aber infantino topt alles er redet von frieden durch die und lässt die wm in einem land stattfinden das menschenrechte mit füßen tritt,39,228,4.871794871794871,22,0.5641025641025641,de
heute in der heimischen zeitung passt ganz gut,8,46,4.875,2,0.25,de
was für ein geiler gedanke dass kevin großkreutz gerade vor dem tv sitzt und weiß dass nach dem finale und abtreten werden und mindestens 2 von ihnen nie weltmeister waren,30,171,4.733333333333333,16,0.5333333333333333,de
die hübsche moderatorin ist das einzige highlight heute,8,55,6.0,3,0.375,de
beide moderatoren verzichten übrigens bewusst auf witze die angst dass plötzlich will smith auf die bühne stürmt ist zu groß,20,124,5.25,8,0.4,de
eigentlich der pokal der so schön aussieht schon ausgesprochen scheußlich,10,73,6.4,3,0.3,de
gestorbene fußballer werden gezeigt wann kommen die fotos der gestorbenen sklavenarbeiter auf den wmbaustellen sie müssten die sendung um stunden verlängern,21,156,6.476190476190476,8,0.38095238095238093,de
dieses wmmaskottchen soll das das tuch des schweigens sein das man über die umstände dieser wm und der fifa legt,20,112,4.65,13,0.65,de
vor der auslosung der in katar hat ein künstler 6500 mit sand gefüllte fußbälle vor der fifazentrale abgeladen diese stehen sinnbildlich für die tausenden arbeiter die beim bau der stadien ums leben gekommen sind,34,212,5.264705882352941,15,0.4411764705882353,de
perverse veranstaltung gerade in katar enttäuschend auch dass sich idris elba dafür hergibt aber wenn die kohle stimmt,18,118,5.611111111111111,7,0.3888888888888889,de
so macht hinne mit eurer auslosung da diese sollte doch ohnehin keinen echten fußballfan interessieren,15,102,5.866666666666666,8,0.5333333333333333,de
beste gelegenheit den boykott der zu starten,7,44,5.428571428571429,3,0.42857142857142855,de
was ist mit horst eckel,5,23,3.8,3,0.6,de
da ist für mich dieser viel zitierte umfallende sack reis interessanter,11,71,5.545454545454546,6,0.5454545454545454,de
beste wm aller zeiten werden wir wohl jetzt bei jeder zukünftigen wmauslosung hören,13,83,5.461538461538462,6,0.46153846153846156,de
dass infantino schon im vorfeld die als best world cup ever bezeichnet wird putin nicht gefallen da kann sich die fifa auf einen sauberen angriffskrieg äh konflikt einstellen,28,174,5.25,12,0.42857142857142855,de
freunde bald gehts los die welt zu gast bei freunden wir 4 sind auf jeden fall am start,18,87,3.888888888888889,8,0.4444444444444444,de
geht euch die wmauslosung auch so am vorbei wie mir,10,51,4.2,7,0.7,de
ich habe jetzt schon ganz körperekel dabei ist es bis anpfiff noch 7 monate,14,75,4.428571428571429,7,0.5,de
die reden natürlich auf arabisch so dass sie jeder versteht,10,59,5.0,6,0.6,de
falls es frankreich serbien und ghana wird erwarte ich von hansi den gang zur bühne mit einem satz schellen in der hand,22,119,4.454545454545454,11,0.5,de
eigentlich will unser gequatsche niemand hören sondern nur die lose sehen ja dann geht halt auch,16,96,5.0625,7,0.4375,de
redet von frieden durch die und lässt die wm in einem land stattfinden das menschenrechte mit füßen tritt genau mein humor,21,122,4.857142857142857,10,0.47619047619047616,de
die leute wollen die lose sehen erhält den ersten sympathiepunkt,10,64,5.5,4,0.4,de
wenn du die tischdecke von oma auf dem kopf trägst und mir sagen willst dass du fußballexperte bist,18,99,4.555555555555555,11,0.6111111111111112,de
vielleicht könnte nochmal jemand sagen wo die wm dieses jahr ist ich hab es noch nicht verstanden,17,97,4.764705882352941,10,0.5882352941176471,de
du hast es erkannt geh von der bühne runter,9,43,3.888888888888889,4,0.4444444444444444,de
was für eine bühne bei der auslosung für die weltmeisterschaft in katar bigger is better doha,16,93,4.875,8,0.5,de
die wm des friedens und der freiheit na klar aber vergisst die ganzen toten aufgrund der zustände bei den bauarbeiten selten sowas heuchlerisches gesehen,24,153,5.416666666666667,9,0.375,de
dises wm logo erinnert mich an die vollen windeln meines sohnes,11,63,4.818181818181818,4,0.36363636363636365,de
die rede von war einfach ziemlich schlecht die beste wm wird es nicht,13,69,4.384615384615385,7,0.5384615384615384,de
kurz mal in die wm auslosung reingeschaut infantino bezeichnet die kommende wm als größte show der welt ein satz der peinlich genau zeigt was seit jahren falsch läuft in diesem sport und der welt,34,195,4.764705882352941,12,0.35294117647058826,de
infantino hat nach das wird die beste wm aller zeiten das april april vergessen,14,79,4.714285714285714,7,0.5,de
jetzt spricht der mann der uns mit gas aushilft,9,47,4.333333333333333,5,0.5555555555555556,de
zufällig reingeraten und bin nicht sicher ob das ganz üble satire oder wirklich deren ernst ist,16,95,5.0,7,0.4375,de
das hat er aber nett hingerotzt,6,31,4.333333333333333,4,0.6666666666666666,de
das maskottchen der sieht aus als hätte es den crocodile hunter steve irwin auf dem gewissen,16,92,4.8125,8,0.5,de
ich bin so froh dass die fifa den krieg beenden wird von katar aus klasse,15,73,3.933333333333333,9,0.6,de
infantino halt deine dumme schnauz wm der einheit mein arsch,10,60,5.1,3,0.3,de
kennt man eigentlich schon die bierpreise bei der in,9,52,4.888888888888889,5,0.5555555555555556,de
diesem infantino kann man auch nicht zuhörenwas labert der,9,58,5.555555555555555,6,0.6666666666666666,de
gianni infantino diese wm wird die beste wm aller zeiten musste aufpassen dass ich meinen kaffee nicht auf meinen fernseher spucke,21,130,5.238095238095238,11,0.5238095238095238,de
für wie blöd hält die ard eigentlich ihre zuschauer für das bisschen schulenglisch brauchts einen simultandolmetscher ich will den originalton hören,21,148,6.095238095238095,10,0.47619047619047616,de
die beste wm aller zeiten du bist nicht mehr herr deiner sinne warst du eigentlich noch nie,17,91,4.411764705882353,9,0.5294117647058824,de
kann der typ jetzt mal sein maul halten will wissen gegen wen wir spielen,14,73,4.285714285714286,7,0.5,de
infantino ist noch schlimmer als der gute sepp,8,46,4.875,4,0.5,de
alter die wissen doch gar nicht was fußball ist,9,47,4.333333333333333,5,0.5555555555555556,de
soeben wurde auch das maskottchen für die in katar enthüllt es heißt laeeb,13,74,4.769230769230769,6,0.46153846153846156,de
infantino ist auch einer der dreckigsten menschen,7,49,6.142857142857143,4,0.5714285714285714,de
die wm auslosung ist so ekelhaft diese ganzen heuchler,9,54,5.111111111111111,4,0.4444444444444444,de
was für eine stimmung bei der auslosung,7,39,4.714285714285714,5,0.7142857142857143,de
wenn das wirklich die beste wm aller zeiten wird braucht man anschließend ja keine mehr zu veranstalten,17,103,5.117647058823529,8,0.47058823529411764,de
die beste wm ever diggah der kann sich doch selbst nicht ernstnehmen,12,68,4.75,7,0.5833333333333334,de
kann dieses theater einfach nicht mehr ernst nehmen,8,51,5.5,3,0.375,de
hört doch einfach auf mit eurer arschkriecherei auf und lost endlich die gruppen aus,14,84,5.071428571428571,8,0.5714285714285714,de
es ist mir so dermaßen scheiß egal es ist wyld,10,46,3.7,6,0.6,de
die kennt keine zeitlichen begrenzungen,5,39,7.0,2,0.4,de
was für ein heuchlerischer fatzke,5,33,5.8,3,0.6,de
die auslosung muss ich mir schön trinken drinking a gleumes lager original by gleumes brauerei untappd at home,18,110,5.166666666666667,4,0.2222222222222222,de
puh ich hatte schon angst dass die gleich mit der auslosung anfangen würden,13,75,4.846153846153846,7,0.5384615384615384,de
und wenn du glaubst es könnte nicht geiler werden kommt gianni infantino,12,72,5.083333333333333,7,0.5833333333333334,de
meister proper mit eierkopf wieder am start,7,43,5.285714285714286,3,0.42857142857142855,de
schwach dass sich idris elba dafür hergibt aber gut der kann das geld natürlich sehr gut gebrauchen,17,99,4.882352941176471,7,0.4117647058823529,de
auslosung hat noch nicht bekommen und ich habe schon jetzt ganzkörperentenfell knallharte schweinsteigeraussagen idris elba mit ungeschönter katar und fifakritik und dann auch noch dieser ergreifende wmsong,27,206,6.666666666666667,14,0.5185185185185185,de
können wir bitte einfach die gruppen auslosen niemanden interessiert das gequatsche,11,83,6.636363636363637,4,0.36363636363636365,de
tritt eigentlich mit einer traditionsmannschaft an,6,50,7.5,3,0.5,de
lady in black ist wohl ein zugeständnis an die weißen herren,11,60,4.545454545454546,5,0.45454545454545453,de
wurde idriss elba für die schnell von für die eigene eingebürgert oder wieso macht der da mit,17,93,4.529411764705882,9,0.5294117647058824,de
der neue wm song erinnert mich an einen ballermann song vom beat her,13,68,4.3076923076923075,5,0.38461538461538464,de
in hinter den fassaden der schönen stadien,7,42,5.142857142857143,4,0.5714285714285714,de
welchen genauen zweck hat diese herumhampelde meute da,8,54,5.875,4,0.5,de
die stimmung bei den herren in weiß ist ja kurz vor der ekstase,13,63,3.923076923076923,7,0.5384615384615384,de
irgendwie fühl ich den song,5,27,4.6,2,0.4,de
wieso klingt das lied so sehr südamerikanisch,7,45,5.571428571428571,3,0.42857142857142855,de
better together das waren die zig gastarbeiter auch,8,51,5.5,4,0.5,de
typischer adventssong nicht,3,27,8.333333333333334,1,0.3333333333333333,de
na das ist ja mal ein ganz neuer sound was für eine grütze aber war ja zu erwarten,18,82,3.611111111111111,9,0.5,de
hab meine brille verlegt sind das blutflecken auf der weißen weste der kataris,13,78,5.076923076923077,7,0.5384615384615384,de
nein danke ich boykottiere die zig tausend menschen sind gestorben wurden ausgebeutet,12,85,6.166666666666667,3,0.25,de
werden jetzt im hintergrund die geldkoffer hin und hergeschoben,9,63,6.111111111111111,6,0.6666666666666666,de
das offizielle maskottchen ist auch eine symbiose aus casper und lewandowski,11,76,6.0,6,0.5454545454545454,de
huibuh verleiht flügel,3,22,6.666666666666667,0,0.0,de
egal gegen wen deutschland spielt für mich bleibt diese tabu ich schaue keine spiele der bekloppten,16,99,5.25,7,0.4375,de
alles außer polen und deutschland in einer gruppe,8,49,5.25,4,0.5,de
ich hoffe auf eine wiederholung von frankreich vs senegal 2002 in der vorrunde 22 hat mir damals bei lediglich drei getippten spielen richtig geld in die kasse gespült gute sache,30,178,4.966666666666667,11,0.36666666666666664,de
ja klar dies das sind wichtig aber hauptsache es wird fussball gespielt,12,71,5.0,6,0.5,de
these nach einem fulminanten sieg zieht die dfbelf ins halbfinale der wm ein und spätestens dann gucken wieder alle die spiele obwohl sie alles boykottieren wollten,26,164,5.346153846153846,13,0.5,de
beeilt euch mal um 1830 spielt schalke ihr kaschber,9,51,4.777777777777778,3,0.3333333333333333,de
alter lost doch jz aus man show braucht doch jz keine sau,12,57,3.8333333333333335,5,0.4166666666666667,de
die ruft die fußballfans der welt sollten wir mitmachen die 4 lostöpfe,12,70,4.916666666666667,5,0.4166666666666667,de
bully herbig in hui buh und das wm schreckgespenst,9,50,4.666666666666667,3,0.3333333333333333,de
spoileralarm beim finale in wird die welt untergehen,8,52,5.625,3,0.375,de
we immer wieder mit erstens beginnt dann aber nie ein zweitens oder drittens folgt,14,82,4.928571428571429,6,0.42857142857142855,de
warum fühlt sich die auslosung so komisch an,8,44,4.625,4,0.5,de
umso mehr ich als fußballer mochte und schätzte desto weniger mag ich ihn vor der kamera als experte,18,100,4.611111111111111,8,0.4444444444444444,de
wenn ich dieses gesicht sehe muss ich kotzen,8,44,4.625,5,0.625,de
noch nie hat sich eine wm auslosung für mich so fremd angefühlt wie heute kein vorfreudiges kribbeln dafür viele fragen,20,119,5.0,9,0.45,de
die dürfen da ohne kopftuch auftreten,6,37,5.333333333333333,3,0.5,de
schweinsteiger man kann die wm nutzen um auf probleme wie menschenrechte aufmerksam zu machen,14,93,5.714285714285714,8,0.5714285714285714,de
nehmt das bitte schnell wieder runter in katar ist nicht mit unserem ethikkodex vereinbar und sollte nicht von uns beworben werden,21,130,5.238095238095238,13,0.6190476190476191,de
ich kann mich hier ja wohl bestimmt auf euch verlassen natürlich schaut jetzt wieder niemand von euch diese auslosung zur und trotzdem wird hier wieder jedes kleinste detail diskutiert und breitgetreten oder,32,207,5.5,19,0.59375,de
eins steht für mich jetzt schon fest kein einziges spiel schau ich mir an wegen der mannschaft und wegen dem gastgeber,21,118,4.666666666666667,10,0.47619047619047616,de
der werbespot von qatar airways hat mich gerade daran erinnert dass ich nicht zur wm fahren werde,17,97,4.764705882352941,9,0.5294117647058824,de
ihr könnt die auslosung für die in katar im ftliveticker verfolgen,11,66,5.090909090909091,6,0.5454545454545454,de
der wm im wer kommt in welche gruppe ehrlich gesagt ist mir das egal denn ich werde dieses turnier komplett boykottieren mind 6500 menschen sind beim bau der stadien gestorben mein gewissen macht es nicht mit bei dieser show mitzuschauen,40,237,4.95,19,0.475,de
schweinsteiger lässt im seiner ersten elf müller auf rechtsaußen spielen ich hoffe er wird nie trainer,16,102,5.4375,6,0.375,de
schweinsteiger könnte auch aus dithmarschen kommen,6,50,7.5,3,0.5,de
jetzt auslosung der gruppenspiele also gegen wen konkret scheißen deutschland und co auf menschenrechte,14,103,6.428571428571429,6,0.42857142857142855,de
